Année RAP;Type de Budget (Hors Budgets annexes);Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;"EXEC CP 2017
RAP 2017";Code Titre;Titre;Code Ministère au 1er janvier 2017;Ministère au 1er janvier 2017
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;02;Organisation des élections;;;61;Transferts aux ménages;190;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;02;Organisation des élections;;;63;Transferts aux collectivités territoriales;31 100 346;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;02;Organisation des élections;;;64;Transferts aux autres collectivités;1 450 223;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;03;Commission nationale des comptes de campagne et des financements politiques;;;21;Rémunérations d’activité;2 439 174;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;03;Commission nationale des comptes de campagne et des financements politiques;;;22;Cotisations et contributions sociales;974 645;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;03;Commission nationale des comptes de campagne et des financements politiques;;;23;Prestations sociales et allocations diverses;74 298;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;03;Commission nationale des comptes de campagne et des financements politiques;;;31;Dépenses de fonctionnement autres que celles de personnel;2 469 379;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;04;Cultes;;;31;Dépenses de fonctionnement autres que celles de personnel;1 322 469;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;04;Cultes;;;32;Subventions pour charges de service public;-55 000;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;04;Cultes;;;51;Dépenses pour immobilisations corporelles de l’État;452 740;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;04;Cultes;;;63;Transferts aux collectivités territoriales;3 824;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;04;Cultes;;;64;Transferts aux autres collectivités;2 087 042;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;05;Vie associative;;;31;Dépenses de fonctionnement autres que celles de personnel;14 440;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;05;Vie associative;;;52;Dépenses pour immobilisations incorporelles de l’État;4 488;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;05;Vie associative;;;63;Transferts aux collectivités territoriales;33 000;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;232;Vie politique, cultuelle et associative;05;Vie associative;;;64;Transferts aux autres collectivités;60 000;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;01;Coordination de la sécurité des personnes et des biens;;;21;Rémunérations d’activité;105 095 140;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;01;Coordination de la sécurité des personnes et des biens;;;22;Cotisations et contributions sociales;68 275 572;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;01;Coordination de la sécurité des personnes et des biens;;;23;Prestations sociales et allocations diverses;651 480;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;01;Coordination de la sécurité des personnes et des biens;;;31;Dépenses de fonctionnement autres que celles de personnel;350 838;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;21;Rémunérations d’activité;417 842 094;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;22;Cotisations et contributions sociales;263 341 828;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;23;Prestations sociales et allocations diverses;3 824 349;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;31;Dépenses de fonctionnement autres que celles de personnel;24 084 382;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;51;Dépenses pour immobilisations corporelles de l’État;27 095;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;52;Dépenses pour immobilisations incorporelles de l’État;61 572;5;Dépenses d’investissement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;02;Réglementation générale, garantie de l'identité et de la nationalité et délivrance des titres;;;64;Transferts aux autres collectivités;33 220 580;6;Dépenses d’intervention;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;03;Contrôle de légalité et conseil aux collectivités territoriales;;;21;Rémunérations d’activité;96 628 692;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;03;Contrôle de légalité et conseil aux collectivités territoriales;;;22;Cotisations et contributions sociales;64 197 115;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;03;Contrôle de légalité et conseil aux collectivités territoriales;;;23;Prestations sociales et allocations diverses;722 873;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;03;Contrôle de légalité et conseil aux collectivités territoriales;;;31;Dépenses de fonctionnement autres que celles de personnel;2 791;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;04;Pilotage territorial des politiques gouvernementales;;;21;Rémunérations d’activité;273 695 994;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;04;Pilotage territorial des politiques gouvernementales;;;22;Cotisations et contributions sociales;174 988 016;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;04;Pilotage territorial des politiques gouvernementales;;;23;Prestations sociales et allocations diverses;2 533 214;2;Dépenses de personnel;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;04;Pilotage territorial des politiques gouvernementales;;;31;Dépenses de fonctionnement autres que celles de personnel;11 110 068;3;Dépenses de fonctionnement;MIN09;Intérieur
2017;Budget général;AB;Administration générale et territoriale de l'État;307;Administration territoriale;04;Pilotage territorial des politiques gouvernementales;;;51;Dépenses pour immobilisations corporelles de l’État;3 627 928;5;Dépenses d’investissement;MIN09;Intérieur
