"Code Ministère","Ministère","Mission","Code Programme","Nom Programme","Code Action","Nom Action","Code Titre","Nom Titre","AELF 2013","AEPLF 2014","AELFi 2014","CPLF 2013","CPPLF 2014","CPLFi 2014"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","167","Liens entre la Nation et son armée","2","Politique de mémoire","5","dépenses d’investissement","0","0","0","0","0","0"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","7","Actions en faveur des rapatriés","5","dépenses d’investissement","0","0","0","0","0","0"
"12","Premier ministre","Anciens combattants, mémoire et liens avec la nation","158","Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale","1","Indemnisation des orphelins de la déportation et des victimes de spoliations du fait des législations antisémites en vigueur pendant l'Occupation","6","dépenses d’intervention","53417587","48289197","48289197","53417587","48289197","48289197"
"12","Premier ministre","Anciens combattants, mémoire et liens avec la nation","158","Indemnisation des victimes des persécutions antisémites et des actes de barbarie pendant la seconde guerre mondiale","2","Indemnisation des victimes d'actes de barbarie durant la seconde guerre mondiale","6","dépenses d’intervention","53581314","52986669","52986669","53581314","52986669","52986669"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","167","Liens entre la Nation et son armée","1","Journée défense et citoyenneté","6","dépenses d’intervention","33000","30000","30000","33000","30000","30000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","167","Liens entre la Nation et son armée","2","Politique de mémoire","6","dépenses d’intervention","10258212","13073712","13073712","10258212","13073712","13073712"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","1","Administration de  la dette viagère","6","dépenses d’intervention","2312000000","2233970000","2233970000","2312000000","2233970000","2233970000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","2","Gestion  des droits liés aux pensions militaires d'invalidité","6","dépenses d’intervention","157700000","147020000","147020000","157700000","147020000","147020000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","3","Solidarité","6","dépenses d’intervention","284245300","277270000","277270000","284245300","277270000","277270000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","6","Réparation des conséquences sanitaires des essais nucléaires français","6","dépenses d’intervention","10000000","10000000","10000000","10000000","10000000","10000000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","7","Actions en faveur des rapatriés","6","dépenses d’intervention","0","17800000","17800000","0","17800000","17800000"
"70","Défense","Anciens combattants, mémoire et liens avec la nation","169","Reconnaissance et réparation en faveur du monde combattant","7","Actions en faveur des rapatriés","7","dépenses d’opérations financières","0","0","0","0","0","0"
"12","Premier ministre","Conseil et contrôle de l'État","126","Conseil économique, social et environnemental","1","Représentation des activités économiques et sociales","2","dépenses de personnel","25703322","25750722","25750722","25703322","25750722","25750722"
"12","Premier ministre","Conseil et contrôle de l'État","126","Conseil économique, social et environnemental","2","Fonctionnement de l'institution","2","dépenses de personnel","6311534","6264134","6264134","6311534","6264134","6264134"
"12","Premier ministre","Conseil et contrôle de l'État","126","Conseil économique, social et environnemental","3","Communication et international","2","dépenses de personnel","725361","725361","725361","725361","725361","725361"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","21","Examen des comptes publics","2","dépenses de personnel","36696144","38031373","38031373","36696144","38031373","38031373"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","22","Contrôle des finances publiques","2","dépenses de personnel","15587261","15885579","15885579","15587261","15885579","15885579"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","23","Contrôle des gestions publiques","2","dépenses de personnel","58778046","60082504","60082504","58778046","60082504","60082504"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","24","Evaluation des politiques publiques","2","dépenses de personnel","34092509","34659831","34659831","34092509","34659831","34659831"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","25","Information des citoyens","2","dépenses de personnel","6968040","7340853","7340853","6968040","7340853","7340853"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","26","Mise en jeu de la responsabilité des comptables publics et des gestionnaires publics","2","dépenses de personnel","4720245","4710098","4710098","4720245","4710098","4710098"
"12","Premier ministre","Conseil et contrôle de l'État","164","Cour des comptes et autres juridictions financières","27","Pilotage et soutien des juridictions financières","2","dépenses de personnel","32516585","27343081","27343081","32516585","27343081","27343081"
"12","Premier ministre","Conseil et contrôle de l'État","165","Conseil d'État et autres juridictions administratives","1","Fonction juridictionnelle : Conseil d'État","2","dépenses de personnel","25256739","25478036","25478036","25256739","25478036","25478036"
"12","Premier ministre","Conseil et contrôle de l'État","165","Conseil d'État et autres juridictions administratives","2","Fonction juridictionnelle : Cours administratives d'appel","2","dépenses de personnel","48850671","49416630","49416630","48850671","49416630","49416630"
"12","Premier ministre","Conseil et contrôle de l'État","165","Conseil d'État et autres juridictions administratives","3","Fonction juridictionnelle : Tribunaux administratifs","2","dépenses de personnel","143930564","148321484","148321484","143930564","148321484","148321484"
"12","Premier ministre","Conseil et contrôle de l'État","165","Conseil d'État et autres juridictions administratives","4","Fonction consultative","2","dépenses de personnel","10713296","10827726","10827726","10713296","10827726","10827726"
"12","Premier ministre","Conseil et contrôle de l'État","165","Conseil d'État et autres juridictions administratives","5","Fonction études, expertise et services rendus aux administrations de l'État et des collectivités","2","dépenses de personnel","15914568","16046809","16046809","15914568","16046809","16046809"
